,radiant_Disabler,radiant_Nuker,radiant_Carry,radiant_Initiator,radiant_Escape,radiant_Durable,radiant_Support,radiant_Pusher,radiant_Jungler,dire_Disabler,dire_Nuker,dire_Carry,dire_Initiator,dire_Escape,dire_Durable,dire_Support,dire_Pusher,dire_Jungler,match_id
1855,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,3458160357
1856,5.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,0.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,3458178308
1857,3.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3458184300
1858,3.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3458226933
1859,5.0,5.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,4.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,3458312780
1860,5.0,4.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,3458346682
1861,5.0,5.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,3458381529
1862,4.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,3458460366
1863,4.0,4.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3458474610
1864,3.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,3458532656
1865,5.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,3458557591
1866,5.0,5.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,3458559900
1867,4.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,3458565526
1868,5.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,3458633179
1869,4.0,3.0,3.0,3.0,3.0,0.0,4.0,2.0,0.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3458646088
1870,5.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,3458647642
1871,4.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3458672471
1872,4.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,3458745730
1873,4.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3458788400
1874,5.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,5.0,5.0,4.0,5.0,1.0,2.0,1.0,0.0,1.0,3458845615
1875,5.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,3458852354
1876,3.0,4.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0,3458855958
1877,4.0,5.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,3458881906
1878,5.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,0.0,4.0,3.0,2.0,0.0,3458929429
1879,5.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,3458949509
1880,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3458976751
1881,3.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3459000776
1882,4.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,3459052713
1883,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3459054455
1884,4.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,3459104891
1885,5.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,4.0,2.0,1.0,3459106905
1886,4.0,5.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3459124539
1887,3.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3459193562
1888,5.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,0.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3459241952
1889,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,3459268732
1890,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,4.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,3459362678
1891,4.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3459452881
1892,5.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,3459455653
1893,4.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,3459459365
1894,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3459499992
1895,4.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3459563471
1896,5.0,5.0,1.0,2.0,0.0,0.0,5.0,2.0,0.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,0.0,3459563877
1897,4.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,4.0,2.0,3459564471
1898,5.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,0.0,1.0,2.0,1.0,3459574335
1899,5.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3459601276
1900,2.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3459620569
1901,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,3459652975
1902,5.0,5.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3459667085
1903,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,5.0,5.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,3459676960
1904,5.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,3459688912
1905,4.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,3459689383
1906,3.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,3459719279
1907,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,3459734171
1908,2.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,4.0,3.0,4.0,4.0,0.0,2.0,2.0,1.0,1.0,3459739083
1909,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,5.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,3459769173
1910,4.0,2.0,2.0,2.0,4.0,3.0,1.0,0.0,2.0,5.0,1.0,4.0,4.0,2.0,3.0,1.0,0.0,1.0,3459780618
1911,4.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,0.0,2.0,3459782090
1912,3.0,5.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,3459800639
1913,5.0,5.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3459825755
1914,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3459841852
1915,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,3459855288
1916,5.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,3459865219
1917,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,3459886700
1918,1.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0,3.0,3.0,5.0,1.0,2.0,1.0,0.0,2.0,3459905054
1919,4.0,5.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,3459908494
1920,3.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,3459919265
1921,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,3459935482
1922,3.0,4.0,1.0,2.0,4.0,0.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,3459943899
1923,2.0,4.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,3459962669
1924,4.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3459975983
1925,4.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3459977103
1926,4.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3459980285
1927,5.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,3459991729
1928,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,1.0,3460053041
1929,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,3460053817
1930,5.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,3460055929
1931,4.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3460128675
1932,3.0,4.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3460135047
1933,5.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,3460167859
1934,5.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,3460198841
1935,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3460313485
1936,5.0,5.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,5.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3460383233
1937,5.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,3460383322
1938,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,3460385083
1939,4.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,3460386429
1940,4.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,3460387600
1941,5.0,4.0,1.0,5.0,3.0,0.0,2.0,1.0,0.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,3460391179
1942,4.0,4.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,3460392163
1943,5.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3460395857
1944,4.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,3460397131
1945,4.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,3460404576
1946,4.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,3460405982
1947,4.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,3460596422
1948,5.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,3460612804
1949,5.0,2.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,1.0,3460613811
1950,3.0,4.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3460614207
1951,3.0,5.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3460614791
1952,5.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,0.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3460615534
1953,3.0,5.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3460615675
1954,4.0,3.0,4.0,3.0,2.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,3460616204
1955,5.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3460616389
1956,5.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3460616762
1957,4.0,4.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,5.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0,1.0,3460616885
1958,4.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3460617582
1959,4.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,0.0,3460618698
1960,4.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,5.0,5.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,3460651745
1961,4.0,4.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,3460689974
1962,3.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,3460697802
1963,3.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,3460809421
1964,3.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3460824358
1965,5.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,3460833901
1966,5.0,4.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,3460834967
1967,3.0,5.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,3460836211
1968,4.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,0.0,4.0,5.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,3460836650
1969,3.0,4.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3460837825
1970,3.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3460838083
1971,4.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,5.0,4.0,2.0,4.0,2.0,0.0,3.0,2.0,0.0,3460840557
1972,4.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,3460840902
1973,5.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,0.0,3460929452
1974,4.0,4.0,2.0,2.0,2.0,5.0,2.0,0.0,0.0,5.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,3460967200
1975,4.0,2.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,3460979431
1976,4.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3461043500
1977,5.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,3461135867
1978,4.0,4.0,1.0,3.0,4.0,0.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,3461179421
1979,3.0,5.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,3461313295
1980,4.0,5.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,3461338015
1981,4.0,3.0,3.0,3.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,3461442465
1982,4.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,3461443377
1983,3.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,4.0,1.0,0.0,3461471433
1984,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,3461557055
1985,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3461561815
1986,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,3461600560
1987,5.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,3461684082
1988,5.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,3461684622
1989,2.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,0.0,3461724849
1990,4.0,4.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,3461799413
1991,4.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,3461802801
1992,3.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3461863203
1993,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,5.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,3461891009
1994,3.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,3461908687
1995,4.0,4.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,3461955463
1996,3.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3461995863
1997,5.0,4.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,3.0,5.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3462109524
1998,4.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,3462119095
1999,5.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3462133716
2000,4.0,3.0,5.0,3.0,2.0,3.0,2.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,3462171508
2001,4.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,3462182244
2002,4.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,5.0,4.0,3.0,5.0,2.0,0.0,2.0,0.0,2.0,3462184258
2003,3.0,5.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3462210996
2004,3.0,3.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,3462235538
2005,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,4.0,1.0,4.0,2.0,1.0,2.0,0.0,1.0,3462285992
2006,4.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,3462335081
2007,5.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,0.0,5.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,3462342141
2008,5.0,4.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,3462343107
2009,5.0,4.0,3.0,1.0,2.0,2.0,3.0,0.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3462354888
2010,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,3462365898
2011,4.0,3.0,4.0,4.0,3.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,3462419171
2012,4.0,4.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,3462420389
2013,5.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,3462423710
2014,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,3462452036
2015,4.0,4.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,3462476484
2016,4.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,3462548765
2017,5.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,3462674196
2018,2.0,4.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3462678644
2019,4.0,4.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,3462798081
2020,5.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3462801970
2021,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3462898387
2022,5.0,4.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,5.0,2.0,3.0,3.0,0.0,3.0,0.0,1.0,3462957501
2023,5.0,5.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3463011497
2024,4.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3463030797
2025,4.0,5.0,3.0,2.0,3.0,0.0,3.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,3463119925
2026,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,3463124292
2027,2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0,3.0,5.0,5.0,1.0,3.0,1.0,0.0,0.0,3463229024
