,radiant_id,radiant_name,dire_id,dire_name,kills,radiant1,radiant2,radiant3,radiant4,radiant5,dire1,dire2,dire3,dire4,dire5,radiant_win
6709,,London Conspiracy Dota2,14.0,Evil Geniuses,0,38,86,25,102,91,39,99,53,12,33,1
6710,7.0,Fnatic,,Alliance,0,86,72,100,89,61,52,38,90,51,76,0
6711,,Alliance,7.0,Fnatic,0,39,86,90,11,7,92,6,26,49,99,0
6712,,Alliance,7.0,Fnatic,0,86,25,99,28,3,52,38,11,110,21,1
6713,,London Conspiracy Dota2,,-Ninjas-in-Pyjamas-,0,12,55,50,30,1,39,7,87,5,46,0
6714,,London Conspiracy Dota2,,-Ninjas-in-Pyjamas-,0,91,19,30,100,87,72,71,25,51,2,1
6715,,London Conspiracy Dota2,,-Ninjas-in-Pyjamas-,0,11,79,71,50,26,39,7,12,9,56,0
6716,,,11.0,Vici Gaming,0,45,53,11,21,1,85,88,101,15,16,1
6717,,,11.0,Vici Gaming,0,99,72,104,2,39,91,49,68,64,58,0
6718,,,11.0,Vici Gaming,0,99,104,68,69,13,91,15,26,39,64,1
6719,1.0,Team Secret,21.0,Team Empire,0,91,99,17,2,76,85,39,30,61,5,1
6720,1.0,Team Secret,21.0,Team Empire,0,51,52,15,17,55,11,87,20,33,62,1
6721,21.0,Team Empire,1.0,Team Secret,0,11,86,30,89,99,51,72,5,8,71,1
6722,1.0,Team Secret,21.0,Team Empire,0,86,72,51,90,30,11,39,85,3,52,1
6723,,London Conspiracy Dota2,7.0,Fnatic,0,39,52,100,63,26,38,45,87,72,51,0
6724,7.0,Fnatic,,London Conspiracy Dota2,0,52,38,12,62,87,85,45,72,90,106,1
6725,,Alliance,,-Ninjas-in-Pyjamas-,0,11,87,110,39,72,52,30,26,66,45,0
6726,,-Ninjas-in-Pyjamas-,,Alliance,0,52,30,39,21,33,91,19,3,99,7,0
6727,,Alliance,,-Ninjas-in-Pyjamas-,0,11,87,50,57,93,52,30,2,28,33,0
6728,5.0,LGD-GAMING,,Energy Pacemaker gaming,0,51,68,39,8,74,11,86,88,26,67,1
6729,5.0,LGD-GAMING,,Energy Pacemaker gaming,0,52,51,87,12,25,11,86,7,77,89,1
6730,12.0,Newbee,,Hyper Glory Team,0,52,99,79,51,12,100,68,15,78,33,0
6731,,Hyper Glory Team,12.0,Newbee,0,99,30,51,26,38,91,52,72,78,101,0
6732,12.0,Newbee,,Hyper Glory Team,0,52,55,30,86,110,100,72,49,112,73,0
6733,,,,,0,91,99,52,71,8,11,30,62,7,26,1
6734,,,,,0,52,55,50,62,17,11,30,88,12,86,0
6735,30.0,CDEC Gaming,,,0,51,11,39,17,61,100,72,50,30,71,1
6736,5.0,LGD-GAMING,,Hyper Glory Team,0,85,52,30,49,5,100,72,3,12,51,1
6737,,Hyper Glory Team,5.0,LGD-GAMING,0,99,30,12,15,36,85,71,87,5,51,0
6738,,,30.0,CDEC Gaming,0,72,50,52,99,22,85,39,30,7,2,0
6739,30.0,CDEC Gaming,,,0,72,50,39,55,1,100,68,52,62,51,1
6740,57.0,mousesports,,,0,99,85,15,90,98,91,72,51,102,63,0
6741,,,57.0,mousesports,0,52,79,50,47,33,100,11,89,99,12,0
6742,,,57.0,mousesports,0,100,45,52,61,1,85,11,26,15,17,1
6743,,Dream - Gamin,5.0,LGD-GAMING,0,51,52,50,5,56,85,71,49,15,7,0
6744,5.0,LGD-GAMING,,Dream - Gamin,0,51,72,3,55,57,52,86,49,15,5,1
6745,23.0,Invictus Gaming,30.0,CDEC Gaming,0,52,72,12,62,47,100,50,106,26,13,0
6746,30.0,CDEC Gaming,23.0,Invictus Gaming,0,72,50,51,12,58,100,11,30,17,16,0
6747,23.0,Invictus Gaming,30.0,CDEC Gaming,0,47,86,72,99,49,39,30,50,25,13,0
6748,,Basically Unknown,,Burden United,0,52,87,72,90,55,39,7,1,84,29,0
6749,,Dream - Gamin,23.0,Invictus Gaming,0,51,72,50,16,78,39,12,25,47,62,0
6750,17.0,Natus Vincere,,-Ninjas-in-Pyjamas-,0,52,11,7,2,8,85,13,30,68,71,1
6751,23.0,Invictus Gaming,,Dream - Gamin,0,11,86,66,29,35,39,52,30,45,47,1
6752,,Burden United,17.0,Natus Vincere,0,52,72,68,112,55,85,45,13,3,38,0
6753,17.0,Natus Vincere,,Burden United,0,112,72,99,96,28,91,11,79,7,14,1
6754,,Basically Unknown,,-Ninjas-in-Pyjamas-,0,7,26,93,46,86,39,87,51,25,61,0
6755,,Basically Unknown,,-Ninjas-in-Pyjamas-,0,7,11,72,86,17,91,13,99,30,3,0
6756,,Burden United,,-Ninjas-in-Pyjamas-,0,52,86,63,46,13,85,45,87,83,55,0
6757,,Burden United,,-Ninjas-in-Pyjamas-,0,52,87,86,106,71,39,7,5,1,104,0
6758,5.0,LGD-GAMING,30.0,CDEC Gaming,0,72,68,15,52,25,99,20,51,71,7,0
6759,30.0,CDEC Gaming,5.0,LGD-GAMING,0,91,99,71,106,112,72,68,51,25,19,1
6760,5.0,LGD-GAMING,23.0,Invictus Gaming,0,72,100,30,47,4,85,86,52,99,5,0
6761,23.0,Invictus Gaming,5.0,LGD-GAMING,0,39,86,68,6,53,11,50,30,2,46,1
6762,23.0,Invictus Gaming,30.0,CDEC Gaming,0,39,86,78,6,74,100,47,30,52,89,1
6763,,Alliance,17.0,Natus Vincere,0,11,3,38,77,61,39,7,20,83,12,0
6764,30.0,CDEC Gaming,23.0,Invictus Gaming,0,52,71,86,61,66,39,12,30,87,47,0
6765,17.0,Natus Vincere,,Alliance,0,72,52,112,47,42,91,38,3,7,66,1
6766,18.0,Virtus.pro,,-Ninjas-in-Pyjamas-,0,72,87,11,68,63,52,7,86,30,110,1
6767,18.0,Virtus.pro,,-Ninjas-in-Pyjamas-,0,72,86,96,87,37,85,45,11,100,25,1
6768,,Alliance,,-Ninjas-in-Pyjamas-,0,52,72,86,17,54,91,51,3,68,71,1
6769,,Alliance,,-Ninjas-in-Pyjamas-,0,52,99,30,28,55,91,3,11,51,33,0
6770,14.0,Evil Geniuses,1.0,Team Secret,0,100,90,12,18,62,52,51,26,46,85,1
6771,,Alliance,,-Ninjas-in-Pyjamas-,0,87,72,7,89,40,52,38,3,86,11,0
6772,1.0,Team Secret,14.0,Evil Geniuses,0,100,89,15,66,19,99,91,17,25,112,0
6773,17.0,Natus Vincere,18.0,Virtus.pro,0,85,112,63,99,75,92,55,86,49,38,1
6774,18.0,Virtus.pro,17.0,Natus Vincere,0,52,7,55,88,66,39,86,72,79,15,1
6775,17.0,Natus Vincere,18.0,Virtus.pro,0,7,11,91,23,92,52,79,99,72,16,1
6776,18.0,Virtus.pro,,-Ninjas-in-Pyjamas-,0,72,86,99,12,26,85,13,55,112,96,1
6777,18.0,Virtus.pro,,-Ninjas-in-Pyjamas-,0,72,7,87,15,55,52,86,92,84,25,1
6778,18.0,Virtus.pro,,-Ninjas-in-Pyjamas-,0,72,86,42,11,28,39,7,112,71,21,1
6779,17.0,Natus Vincere,18.0,Virtus.pro,0,7,112,13,27,60,52,86,99,71,1,0
6780,18.0,Virtus.pro,17.0,Natus Vincere,0,52,86,96,79,8,39,50,11,100,75,1
6781,17.0,Natus Vincere,18.0,Virtus.pro,0,11,7,50,51,25,72,86,68,96,61,1
6782,18.0,Virtus.pro,17.0,Natus Vincere,0,11,7,92,112,16,52,79,77,6,13,0
6783,17.0,Natus Vincere,18.0,Virtus.pro,0,72,7,79,3,110,11,112,96,13,16,0
6784,,Alliance,1.0,Team Secret,0,4,51,50,11,47,52,72,20,1,13,0
6785,14.0,Evil Geniuses,23.0,Invictus Gaming,0,51,11,89,30,17,85,12,71,15,5,0
6786,11.0,Vici Gaming,7.0,Fnatic,0,11,50,55,47,106,100,92,112,83,17,1
6787,,,18.0,Virtus.pro,0,11,62,72,6,71,39,86,92,26,85,0
6788,23.0,Invictus Gaming,1.0,Team Secret,0,91,55,22,61,62,39,12,86,4,64,0
6789,14.0,Evil Geniuses,,Alliance,0,100,89,26,61,17,39,7,112,34,99,1
6790,11.0,Vici Gaming,18.0,Virtus.pro,0,99,50,71,7,75,11,86,68,17,62,0
6791,,,7.0,Fnatic,0,16,68,110,13,57,52,11,79,20,109,0
6792,11.0,Vici Gaming,14.0,Evil Geniuses,0,15,51,91,33,12,100,50,17,26,73,0
6793,23.0,Invictus Gaming,7.0,Fnatic,0,99,50,51,89,98,11,86,55,72,5,1
6794,18.0,Virtus.pro,1.0,Team Secret,0,50,12,37,96,93,39,7,86,23,16,0
6795,14.0,Evil Geniuses,23.0,Invictus Gaming,0,11,51,30,87,8,85,71,47,62,25,0
6796,18.0,Virtus.pro,,Alliance,0,51,30,17,75,100,11,86,112,4,110,1
6797,,Alliance,18.0,Virtus.pro,0,11,7,96,33,41,39,101,97,3,75,0
6798,14.0,Evil Geniuses,11.0,Vici Gaming,0,39,7,89,55,12,99,91,87,50,56,1
6799,11.0,Vici Gaming,14.0,Evil Geniuses,0,91,19,47,92,56,39,51,112,26,110,0
6800,,,23.0,Invictus Gaming,0,39,11,90,104,5,72,50,49,110,7,0
6801,23.0,Invictus Gaming,,,0,72,51,66,29,15,45,39,92,86,99,0
6802,,,23.0,Invictus Gaming,0,71,52,15,11,25,85,86,39,53,92,0
6803,1.0,Team Secret,7.0,Fnatic,0,39,51,92,13,33,52,79,99,6,90,1
6804,7.0,Fnatic,1.0,Team Secret,0,39,51,85,17,105,100,4,50,87,49,0
6805,14.0,Evil Geniuses,18.0,Virtus.pro,0,7,11,26,16,93,39,112,55,12,57,1
6806,18.0,Virtus.pro,14.0,Evil Geniuses,0,100,92,99,17,62,7,50,15,56,96,0
6807,23.0,Invictus Gaming,1.0,Team Secret,0,11,52,99,47,1,100,86,90,18,20,0
6808,1.0,Team Secret,23.0,Invictus Gaming,0,52,100,15,89,29,39,86,25,79,62,1
6809,14.0,Evil Geniuses,1.0,Team Secret,0,52,7,15,22,18,100,50,91,112,110,1
6810,1.0,Team Secret,14.0,Evil Geniuses,0,100,89,72,55,17,52,30,99,47,5,1
6811,14.0,Evil Geniuses,1.0,Team Secret,0,51,50,62,55,1,11,90,86,18,34,0
6812,1.0,Team Secret,14.0,Evil Geniuses,0,89,90,55,1,22,100,26,7,25,4,1
6813,5.0,LGD-GAMING,51.0,Team Braveheart,0,72,51,91,7,78,11,30,50,49,87,1
6814,51.0,Team Braveheart,5.0,LGD-GAMING,0,51,17,91,8,110,11,86,112,19,87,0
6815,,,,Hyper Glory Team,0,71,72,68,8,50,52,51,26,4,22,0
6816,,,,Hyper Glory Team,0,51,68,12,91,106,52,85,30,16,49,0
6817,10.0,HellRaisers,,,0,112,55,13,110,86,91,72,11,68,59,1
6818,,,10.0,HellRaisers,0,45,85,39,89,3,52,72,90,62,49,1
6819,,,10.0,HellRaisers,0,52,45,104,42,39,92,88,20,64,12,1
6820,26.0,EHOME,23.0,Invictus Gaming,0,72,86,7,8,17,52,79,38,55,13,0
6821,26.0,EHOME,23.0,Invictus Gaming,0,52,72,16,56,22,100,45,30,92,29,1
6822,23.0,Invictus Gaming,26.0,EHOME,0,39,72,50,6,64,100,3,25,26,71,1
6823,11.0,Vici Gaming,30.0,CDEC Gaming,0,52,50,7,49,105,100,72,86,8,5,0
6824,11.0,Vici Gaming,30.0,CDEC Gaming,0,72,50,62,23,55,52,30,17,4,26,0
6825,14.0,Evil Geniuses,18.0,Virtus.pro,0,39,112,89,22,75,4,86,71,100,59,1
6826,18.0,Virtus.pro,14.0,Evil Geniuses,0,7,86,15,1,13,89,100,50,17,78,0
6827,14.0,Evil Geniuses,18.0,Virtus.pro,0,112,100,62,71,46,89,90,72,4,25,1
6828,,,,Leviathan',0,100,87,72,101,59,39,112,51,13,89,0
6829,,,,Leviathan',0,100,50,79,26,14,52,7,12,17,1,0
6830,,,,Isurus Gaming HyperX,0,7,11,16,71,22,100,39,4,17,112,1
6831,,,,Isurus Gaming HyperX,0,39,51,92,21,106,100,101,16,6,50,1
6832,,Boreal eSports,,TEAMERINO TINKERINO,0,50,12,22,112,17,39,7,100,62,55,1
6833,,Natus Vincere US,,Boreal eSports,0,7,51,112,57,4,11,86,71,13,67,1
6834,,Boreal eSports,,Natus Vincere US,0,17,100,25,88,1,11,7,30,72,16,0
6835,23.0,Invictus Gaming,5.0,LGD-GAMING,0,100,50,47,62,71,52,72,89,1,90,0
6836,5.0,LGD-GAMING,23.0,Invictus Gaming,0,72,51,4,79,46,52,61,112,62,91,1
6837,,-Ninjas-in-Pyjamas-,,,0,112,7,11,17,22,91,72,26,4,87,0
6838,,,,-Ninjas-in-Pyjamas-,0,62,104,47,55,17,39,112,7,50,4,1
6839,,UNKNOWN #####,,paiN Gaming,0,52,7,72,25,1,100,11,86,2,46,1
6840,,UNKNOWN #####,,paiN Gaming,0,11,87,4,17,99,100,52,86,22,9,0
6841,,paiN Gaming,,UNKNOWN #####,0,91,19,101,59,51,39,7,26,55,21,0
6842,,Hyper Glory Team,30.0,CDEC Gaming,0,39,62,51,30,86,52,7,8,112,106,0
6843,,Hyper Glory Team,30.0,CDEC Gaming,0,39,62,86,20,110,52,7,8,55,106,0
6844,23.0,Invictus Gaming,,Hyper Glory Team,0,100,50,71,61,5,85,39,4,12,15,1
6845,23.0,Invictus Gaming,,Hyper Glory Team,0,72,100,62,50,54,52,71,86,26,25,1
6846,5.0,LGD-GAMING,30.0,CDEC Gaming,0,39,11,112,4,17,100,50,22,51,86,1
6847,5.0,LGD-GAMING,30.0,CDEC Gaming,0,11,51,50,79,93,52,39,55,88,17,1
6848,,,,Team Archon,0,112,50,102,25,5,100,39,89,45,49,0
6849,,Team Archon,,,0,11,100,5,53,46,85,45,102,57,63,1
6850,18.0,Virtus.pro,,,0,85,89,21,27,96,52,11,86,45,64,1
6851,,,18.0,Virtus.pro,0,11,7,3,51,1,100,50,47,96,93,1
6852,,,18.0,Virtus.pro,0,62,39,4,6,51,52,86,92,104,101,1
6853,18.0,Virtus.pro,,,0,39,50,7,49,91,62,72,101,71,93,0
6854,,Not Today,,,0,86,62,13,56,49,51,25,79,106,21,1
6855,,Not Today,,,0,87,51,47,64,112,39,52,7,16,1,1
6856,,Team_eHug,,ROOT-gaming.com,0,11,26,71,46,60,39,112,66,90,106,0
6857,,ROOT-gaming.com,,Team_eHug,0,100,50,89,7,72,112,87,17,1,25,1
6858,,Weaboos United,,Shigatsu wa Kimi no Uso,0,7,87,62,112,106,39,51,86,21,1,1
6859,,Natus Vincere US,,,0,25,62,26,105,30,100,12,22,71,8,0
6860,5.0,LGD-GAMING,30.0,CDEC Gaming,0,11,39,86,61,17,62,25,30,13,112,0
6861,30.0,CDEC Gaming,5.0,LGD-GAMING,0,72,39,26,45,49,62,11,3,110,61,0
6862,5.0,LGD-GAMING,30.0,CDEC Gaming,0,11,39,112,106,49,85,71,30,5,96,0
6863,30.0,CDEC Gaming,5.0,LGD-GAMING,0,72,39,86,49,26,62,11,110,112,99,0
6864,5.0,LGD-GAMING,30.0,CDEC Gaming,0,72,11,51,71,93,62,25,30,86,91,1
6865,,Mamas-Boys,,,0,85,26,56,6,74,39,7,50,110,13,0
6866,,,,Mamas-Boys,0,19,72,7,49,89,91,51,86,87,21,0
6867,,Mamas-Boys,,,0,7,4,79,17,12,100,26,66,72,56,1
6868,,paiN Gaming,,Leviathan',0,11,71,12,14,17,52,7,112,90,51,0
6869,,,14.0,Evil Geniuses,0,52,68,64,101,56,100,39,7,106,21,0
6870,14.0,Evil Geniuses,,,0,39,112,50,26,76,91,72,2,56,7,1
6871,,UNKNOWN #####,,ROOT-gaming.com,0,46,50,100,89,18,52,12,79,62,72,0
6872,,ROOT-gaming.com,,Meet Your Makers INT,0,100,11,50,26,55,39,7,19,91,8,0
6873,,UNKNOWN #####,,ROOT-gaming.com,0,51,26,11,22,101,100,50,4,86,70,0
6874,,,,Team Underminer,0,112,100,51,91,81,11,7,5,25,10,0
6875,,Team Underminer,,,0,11,51,5,1,62,39,112,96,72,91,0
6876,,,,Team Underminer,0,112,51,72,62,106,11,26,16,49,27,1
6877,,Team_eHug,,SwaG,0,51,26,25,22,21,100,72,86,87,59,1
6878,,SwaG,,Team_eHug,0,7,25,55,22,8,39,85,26,30,17,0
6879,,EXECRATION1,,Mahameru.ID,0,7,51,13,17,75,112,86,38,50,56,1
6880,,Mahameru.ID,,EXECRATION1,0,7,110,101,63,16,52,112,100,97,28,0
6881,,SCARYFACEZZZZZZZ,,_PowerRangers,0,100,50,51,38,93,7,25,87,46,56,1
6882,,_PowerRangers,,SCARYFACEZZZZZZZ,0,7,25,12,8,88,100,86,22,90,26,1
6883,,SCARYFACEZZZZZZZ,,_PowerRangers,0,7,25,38,1,83,39,51,101,30,4,0
6884,,AncientWarriors dk,,DOTA 2 COORDINATORS,0,25,11,51,57,46,112,17,39,23,4,0
6885,,DOTA 2 COORDINATORS,,AncientWarriors dk,0,112,72,89,12,110,7,39,86,38,106,1
6886,,Not Today,,Team Archon,0,7,86,96,112,46,52,71,79,72,22,0
6887,,Not Today,,Team Archon,0,39,7,112,1,42,52,51,101,88,93,1
6888,,Team Archon,,Not Today,0,7,25,12,106,46,62,13,112,71,87,1
6889,,Mamas-Boys,,Spin To Win!,0,100,39,86,56,105,52,7,79,85,21,1
6890,,Spin To Win!,,Mamas-Boys,0,79,11,57,101,4,100,89,47,1,14,0
6891,,ABRAXAS.,,Burden United,0,91,19,51,57,61,100,30,56,21,87,0
6892,,Burden United,,ABRAXAS.,0,11,50,26,110,4,112,7,25,6,3,1
6893,,,,Leviathan',0,85,71,86,30,55,39,112,72,104,75,0
6894,,Leviathan',,,0,51,11,86,2,63,25,112,66,62,17,1
6895,,EXECRATION1,,,0,112,4,7,96,59,39,100,50,17,47,0
6896,,,,EXECRATION1,0,51,25,79,61,12,112,56,50,21,99,1
6897,,First Departure,,Team SatuDuaTiga,0,4,50,100,20,109,7,55,22,34,75,0
6898,,Team SatuDuaTiga,,First Departure,0,71,68,17,72,112,85,100,39,86,1,1
6899,,,,Elysium Gaming.CMSTORM,0,7,11,86,44,30,52,51,112,1,55,1
6900,,Elysium Gaming.CMSTORM,,,0,85,110,27,11,25,39,71,86,13,15,0
6901,31.0,compLexity Gaming,,,0,62,39,55,51,101,89,25,87,72,86,0
6902,31.0,compLexity Gaming,,,0,39,62,85,86,56,52,51,101,90,47,0
6903,,Team Archon,,ROOT-gaming.com,0,112,51,89,101,55,7,17,72,1,15,0
6904,,paiN Gaming,,,0,51,62,21,72,71,52,50,89,87,22,1
6905,,,,Jungles King,0,7,112,72,53,9,11,25,86,46,71,0
6906,,Austrian Dota Association,,| Team Alpha |,0,39,7,87,62,44,100,25,86,12,85,1
6907,,| Team Alpha |,,Austrian Dota Association,0,11,7,26,90,72,39,20,99,15,88,1
6908,,Austrian Dota Association,,| Team Alpha |,0,112,71,4,42,68,39,51,87,22,79,1
6909,,,,SCARYFACEZZZZZZZ,0,112,11,89,30,59,7,25,51,88,42,1
6910,,SCARYFACEZZZZZZZ,,,0,85,110,26,11,63,39,62,30,13,15,1
6911,,,,SCARYFACEZZZZZZZ,0,39,91,88,106,4,52,30,57,89,93,0
6912,,,,ROOT-gaming.com,0,11,62,25,47,45,100,89,50,7,79,0
6913,,,,ROOT-gaming.com,0,55,50,17,1,97,89,87,51,57,77,1
6914,,ROOT-gaming.com,,,0,39,12,62,72,101,100,22,7,51,30,1
6915,,,,ROOT-gaming.com,0,112,55,17,51,15,89,87,86,18,64,0
6916,,STARK.gg,,Burden United,0,100,112,25,4,51,52,91,3,7,6,0
6917,,Burden United,,STARK.gg,0,11,50,89,19,2,100,112,91,71,99,1
6918,,DOTA 2 COORDINATORS,,Team Alternate Attax,0,7,86,51,57,93,112,17,55,1,46,0
6919,,Team Alternate Attax,,DOTA 2 COORDINATORS,0,7,87,72,15,110,91,19,25,46,98,1
6920,,Team_eHug,,Leviathan',0,26,51,112,73,55,11,85,3,12,46,0
6921,,Leviathan',,Team_eHug,0,7,25,17,88,49,39,86,101,71,46,0
6922,,Team_eHug,,Leviathan',0,51,26,25,50,46,7,17,30,56,75,0
6923,,,,,0,52,50,72,4,68,100,17,30,88,106,0
6924,,,,,0,100,52,17,26,13,85,50,12,30,22,1
6925,,ABRAXAS.,,DOTA 2 COORDINATORS,0,112,39,25,11,60,100,26,56,12,62,1
6926,,DOTA 2 COORDINATORS,,ABRAXAS.,0,39,26,56,51,17,7,25,50,62,55,1
6927,,DOTA 2 COORDINATORS,,ABRAXAS.,0,112,25,38,60,71,39,50,12,87,1,0
6928,,SwaG,,,0,7,112,15,17,22,52,26,71,51,6,1
6929,,SwaG,,,0,11,62,112,83,8,17,71,5,87,21,0
6930,,Team Underminer,,First Departure,0,7,51,68,62,16,52,86,11,17,21,0
6931,,First Departure,,Team Underminer,0,52,51,86,72,95,7,55,71,11,5,0
6932,,First Departure,,Team Underminer,0,52,7,91,22,41,51,68,86,3,81,1
6933,,Austrian Dota Association,,Spin To Win!,0,89,85,87,30,7,112,72,11,56,25,1
6934,,Spin To Win!,,Austrian Dota Association,0,112,87,4,26,17,100,11,85,22,110,0
6935,,AncientWarriors dk,,STARK.gg,0,62,51,91,50,59,11,3,96,19,78,0
6936,,STARK.gg,,AncientWarriors dk,0,17,91,71,30,99,11,112,55,89,4,1
6937,,,,EXECRATION1,0,85,72,17,21,56,100,7,26,30,51,1
6938,,EXECRATION1,,,0,7,17,51,1,46,100,50,86,75,41,1
6939,,Burden United,,Mamas-Boys,0,11,7,39,42,57,52,30,62,86,72,0
6940,,Mamas-Boys,,Burden United,0,19,7,79,110,17,91,99,112,12,82,1
6941,,_PowerRangers,,Team Alternate Attax,0,72,85,22,90,98,91,19,38,30,27,0
6942,,Team Alternate Attax,,_PowerRangers,0,11,112,7,4,26,39,50,51,87,106,0
6943,,_PowerRangers,,Team Alternate Attax,0,11,50,62,12,46,112,7,55,38,1,1
6944,,,,paiN Gaming,0,89,50,51,2,47,112,11,86,17,46,1
6945,,paiN Gaming,,,0,39,112,88,56,5,52,87,55,1,23,0
6946,,STARK.gg,,Austrian Dota Association,0,11,7,38,85,79,112,4,25,26,72,1
6947,,ABRAXAS.,,SCARYFACEZZZZZZZ,0,11,7,71,2,18,62,17,86,50,12,1
6948,,SCARYFACEZZZZZZZ,,ABRAXAS.,0,112,25,63,99,59,7,50,21,72,105,0
6949,,Team_eHug,,,0,50,47,85,89,34,39,71,86,15,6,0
6950,,,,Team_eHug,0,39,112,88,15,59,52,50,86,87,17,0
6951,,Team_eHug,,,0,50,112,17,1,13,11,71,25,51,4,0
6952,,MVP Phoenix,,Team Archon,0,62,72,85,47,104,100,112,101,30,44,1
6953,8.0,Vega Squadron,30.0,CDEC Gaming,0,11,50,106,87,49,85,71,39,101,51,0
6954,,Team Archon,,MVP Phoenix,0,100,72,86,1,79,39,51,90,17,57,1
6955,8.0,Vega Squadron,30.0,CDEC Gaming,0,85,71,101,87,46,72,39,89,12,11,1
6956,,MVP Phoenix,,Team Archon,0,7,50,89,106,26,39,51,87,46,47,1
6957,30.0,CDEC Gaming,8.0,Vega Squadron,0,112,39,12,86,92,100,25,106,7,26,1
6958,,Team Archon,8.0,Vega Squadron,0,7,39,101,47,25,72,89,51,11,30,0
6959,,MVP Phoenix,30.0,CDEC Gaming,0,72,7,17,47,46,62,51,26,30,71,0
6960,,Team Archon,8.0,Vega Squadron,0,7,39,51,1,47,52,79,16,87,70,0
6961,,MVP Phoenix,30.0,CDEC Gaming,0,39,51,30,61,13,72,50,26,91,18,0
6962,8.0,Vega Squadron,,MVP Phoenix,0,39,100,12,17,44,62,85,50,112,55,1
6963,,MVP Phoenix,8.0,Vega Squadron,0,7,25,91,50,33,39,51,106,99,15,1
6964,8.0,Vega Squadron,,MVP Phoenix,0,112,100,28,7,57,91,99,11,21,85,0
6965,,MVP Phoenix,31.0,compLexity Gaming,0,89,50,100,53,33,72,49,112,25,7,0
6966,1.0,Team Secret,7.0,Fnatic,0,89,72,47,21,30,39,100,92,5,55,1
6967,5.0,LGD-GAMING,,,0,72,100,50,15,65,85,39,26,25,106,1
6968,7.0,Fnatic,1.0,Team Secret,0,39,72,3,15,56,100,90,86,4,85,1
6969,31.0,compLexity Gaming,,MVP Phoenix,0,100,72,5,4,87,11,7,71,51,25,1
6970,,,5.0,LGD-GAMING,0,45,1,25,72,3,52,11,7,51,86,0
6971,23.0,Invictus Gaming,1.0,Team Secret,0,72,4,22,46,62,39,50,85,86,112,0
6972,5.0,LGD-GAMING,31.0,compLexity Gaming,0,72,50,7,56,106,100,39,112,25,12,1
6973,17.0,Natus Vincere,,,0,11,100,101,13,7,62,72,47,3,28,0
6974,31.0,compLexity Gaming,5.0,LGD-GAMING,0,50,49,7,19,15,100,68,91,56,29,0
6975,1.0,Team Secret,23.0,Invictus Gaming,0,72,47,61,99,25,39,15,62,71,5,1
6976,,,17.0,Natus Vincere,0,1,50,92,3,96,52,7,72,25,104,0
6977,7.0,Fnatic,23.0,Invictus Gaming,0,4,50,15,12,78,100,85,30,27,7,0
6978,12.0,Newbee,18.0,Virtus.pro,0,39,100,50,83,29,72,4,27,15,26,0
6979,,MVP Phoenix,17.0,Natus Vincere,0,62,72,26,85,44,39,7,97,71,93,1
6980,18.0,Virtus.pro,12.0,Newbee,0,39,100,89,55,106,72,7,87,50,1,0
6981,23.0,Invictus Gaming,7.0,Fnatic,0,72,4,25,46,5,100,30,42,51,112,0
6982,17.0,Natus Vincere,,MVP Phoenix,0,11,62,55,71,46,72,100,30,3,28,1
6983,14.0,Evil Geniuses,12.0,Newbee,0,62,39,55,17,60,52,7,101,56,83,0
6984,,MVP HOT6,30.0,CDEC Gaming,0,11,7,4,110,39,72,100,87,51,45,0
6985,14.0,Evil Geniuses,12.0,Newbee,0,25,7,101,12,86,52,51,30,56,16,1
6986,11.0,Vici Gaming,21.0,Team Empire,0,86,72,5,19,7,39,50,91,49,51,1
6987,21.0,Team Empire,11.0,Vici Gaming,0,71,50,87,85,4,39,112,20,106,17,0
6988,14.0,Evil Geniuses,18.0,Virtus.pro,0,89,39,50,83,27,100,4,75,51,46,1
6989,,MVP HOT6,30.0,CDEC Gaming,0,11,7,30,25,17,72,51,86,57,106,0
6990,14.0,Evil Geniuses,18.0,Virtus.pro,0,25,7,100,77,61,39,50,86,101,106,0
6991,11.0,Vici Gaming,,MVP HOT6,0,72,112,50,3,17,100,25,85,4,22,0
6992,26.0,EHOME,21.0,Team Empire,0,50,15,4,25,91,72,7,3,86,51,1
6993,,MVP HOT6,11.0,Vici Gaming,0,62,51,25,106,98,52,86,7,4,59,0
6994,26.0,EHOME,21.0,Team Empire,0,15,112,11,17,7,72,100,3,51,27,0
6995,17.0,Natus Vincere,31.0,compLexity Gaming,0,112,50,7,85,89,100,25,5,13,77,0
6996,23.0,Invictus Gaming,5.0,LGD-GAMING,0,39,85,91,99,30,72,50,7,19,2,0
6997,7.0,Fnatic,,,0,72,3,17,27,19,11,51,112,91,38,0
6998,23.0,Invictus Gaming,5.0,LGD-GAMING,0,50,11,7,62,46,72,51,68,25,1,1
6999,,,7.0,Fnatic,0,89,72,45,15,106,39,100,90,49,5,1
7000,31.0,compLexity Gaming,17.0,Natus Vincere,0,112,11,55,17,61,72,62,3,71,8,1
7001,,,1.0,Team Secret,0,100,3,97,2,15,72,50,86,1,40,0
7002,23.0,Invictus Gaming,31.0,compLexity Gaming,0,100,85,25,62,46,72,50,7,56,17,1
7003,5.0,LGD-GAMING,,MVP Phoenix,0,50,100,91,30,26,39,89,55,19,17,1
7004,23.0,Invictus Gaming,31.0,compLexity Gaming,0,39,85,4,42,105,100,47,25,5,78,0
7005,,MVP Phoenix,5.0,LGD-GAMING,0,91,99,112,12,25,100,11,50,57,93,0
