,id matches,patch,region,league_name,league_id,radiant_name,radiant_id,dire_name,dire_id,radiant_score,dire_score,first_ban_radiant,ban1,ban2,ban3,ban4,ban5,ban6,pick1,pick2,pick3,pick4,ban7,ban8,ban9,ban10,pick5,pick6,pick7,pick8,ban11,ban12,pick9,pick10,radiant_win
0,3674717392,21,8,ESL One Katowice 2018 powered by Intel,9633,Effect,3.0,Vega Squadron,8.0,35,8,0,51,19,78,107,3,57,27,100,87,69,77,43,72,58,11,23,38,94,39,12,104,15,1
0,3674781537,21,5,SL i-League Invitational Season 4,9579,TNC Pro Team,29.0,Mineski.???,6.0,15,48,1,19,60,27,51,88,34,62,3,11,72,15,29,77,41,100,87,97,2,63,54,22,67,0
0,3674845306,21,8,ESL One Katowice 2018 powered by Intel,9633,Effect,3.0,Vega Squadron,8.0,27,15,0,51,19,100,107,3,69,27,62,78,60,77,11,102,109,87,13,49,42,97,1,34,8,1
0,3674954033,21,8,ESL One Katowice 2018 powered by Intel,9633,Effect,3.0,Vega Squadron,8.0,25,12,1,69,51,107,100,27,19,3,68,16,78,62,41,109,15,72,11,13,49,88,61,86,54,1
0,3674977685,21,8,PGL BUCHAREST MAJOR 2018,9584,Suicide Team,,Team Empire,21.0,18,6,0,30,58,107,19,51,3,27,60,50,86,2,11,78,109,65,38,77,72,39,43,49,15,1
0,3674991077,21,3,PGL BUCHAREST MAJOR 2018,9584,Planet Dog 2.0,,Team Kinguin,,12,29,1,16,27,68,3,51,107,100,19,61,49,104,84,15,94,78,50,30,98,54,76,2,69,0
0,3675086930,21,3,PGL BUCHAREST MAJOR 2018,9584,PENTA Sports,38.0,@__@,,11,34,1,33,102,77,54,19,109,100,107,112,27,23,81,29,12,72,78,60,8,49,34,58,39,0
0,3675095710,21,3,PGL BUCHAREST MAJOR 2018,9584,Team Kinguin,,Planet Dog 2.0,,17,32,1,27,19,3,61,107,100,78,51,87,79,94,9,49,39,13,86,77,12,80,34,58,11,0
0,3675098526,21,8,PGL BUCHAREST MAJOR 2018,9584,Team Empire,21.0,Suicide Team,,35,9,0,58,30,19,51,3,60,107,87,89,27,65,33,15,72,53,77,18,88,34,11,94,47,1
0,3675099734,21,10,ESL One Katowice 2018 powered by Intel,9633,Infamous,52.0,SG e-sports team,54.0,16,2,0,51,55,19,15,100,84,103,3,57,79,16,47,81,43,60,102,76,48,39,93,23,10,1
0,3675186584,21,3,PGL BUCHAREST MAJOR 2018,9584,@__@,,PENTA Sports,38.0,22,7,1,102,19,54,33,109,107,89,3,78,77,39,81,13,12,100,62,65,34,111,67,75,18,1
0,3675207479,21,10,ESL One Katowice 2018 powered by Intel,9633,Infamous,52.0,SG e-sports team,54.0,25,11,0,51,55,100,15,60,84,103,19,3,30,65,57,94,47,16,54,38,108,76,46,9,39,1
0,3675212117,21,8,PGL BUCHAREST MAJOR 2018,9584,Team Empire,21.0,Suicide Team,,34,40,0,19,60,58,51,89,30,3,27,100,107,39,53,15,11,65,102,77,109,43,34,13,17,0
0,3675231320,21,3,PGL BUCHAREST MAJOR 2018,9584,Planet Dog 2.0,,Team Kinguin,,36,23,1,19,27,61,3,78,100,68,16,13,88,11,12,49,54,77,29,30,81,39,15,106,114,1
0,3675325224,21,10,ESL One Katowice 2018 powered by Intel,9633,Infamous,52.0,SG e-sports team,54.0,24,7,0,60,55,19,84,103,15,100,112,38,3,57,51,65,16,107,80,43,25,78,54,69,12,1
0,3675365749,21,8,PGL BUCHAREST MAJOR 2018,9584,Vega Squadron,8.0,Effect,3.0,19,22,1,78,19,51,107,49,57,100,16,27,3,77,43,39,15,11,47,65,12,102,109,58,1,0
0,3675390208,21,3,ESL One Katowice 2018 powered by Intel,9633,PENTA Sports,38.0,Team Kinguin,,17,42,1,61,102,29,81,58,109,19,78,51,52,77,94,54,11,27,23,8,63,16,15,49,76,0
0,3675448553,21,8,PGL BUCHAREST MAJOR 2018,9584,Effect,3.0,Vega Squadron,8.0,26,38,1,69,19,107,49,27,78,100,60,64,11,15,39,51,77,47,3,102,58,109,61,33,63,0
0,3675457589,21,3,ESL One Katowice 2018 powered by Intel,9633,PENTA Sports,38.0,Team Kinguin,,7,21,1,61,109,19,77,58,81,27,29,94,54,78,100,76,84,3,51,13,15,65,6,33,53,0
0,3675525406,21,2,SL i-League Invitational Season 4,9579,compLexity Gaming,31.0,Animal Planet,,19,13,0,100,27,19,3,86,16,85,68,13,77,78,81,65,18,28,26,12,104,11,49,17,94,1
0,3675551460,21,8,PGL BUCHAREST MAJOR 2018,9584,Effect,3.0,Vega Squadron,8.0,14,31,0,49,19,78,107,51,27,3,16,30,69,77,15,57,58,43,88,102,48,34,109,13,81,0
0,3675592634,21,2,SL i-League Invitational Season 4,9579,compLexity Gaming,31.0,Animal Planet,,18,6,0,100,3,19,27,86,16,30,13,112,88,67,51,65,28,85,38,6,12,61,11,15,49,1
0,3675667881,21,10,PGL BUCHAREST MAJOR 2018,9584,TSHOW RISING,,paiN Gaming,,32,23,0,85,68,57,19,60,53,100,27,13,87,55,15,29,54,107,49,69,65,77,8,114,63,0
0,3675728032,21,10,PGL BUCHAREST MAJOR 2018,9584,TSHOW RISING,,paiN Gaming,,34,35,1,19,100,68,103,53,57,27,60,3,38,107,34,47,29,104,23,12,8,43,13,11,72,1
0,3675756821,21,2,ESL One Katowice 2018 powered by Intel,9633,Immortals,35.0,compLexity Gaming,31.0,11,32,0,3,13,27,16,62,112,19,30,77,28,12,51,57,34,107,58,65,63,102,4,78,94,0
0,3675779844,21,10,PGL BUCHAREST MAJOR 2018,9584,TSHOW RISING,,paiN Gaming,,23,34,1,53,27,13,60,15,100,30,68,19,69,8,34,47,57,51,65,11,39,77,33,54,41,0
0,3675804527,21,2,PGL BUCHAREST MAJOR 2018,9584,Animal Planet,,VGJ.Storm,28.0,39,41,0,13,100,78,51,85,16,3,27,83,12,38,104,61,8,19,89,7,65,43,94,49,63,0
0,3675809741,21,2,ESL One Katowice 2018 powered by Intel,9633,Immortals,35.0,compLexity Gaming,31.0,32,32,0,27,16,3,112,62,13,19,30,15,100,39,108,61,65,107,66,104,47,77,109,20,58,0
0,3675816262,21,2,PGL BUCHAREST MAJOR 2018,9584,5 Turtles,,BLUE PIKACHU,,28,13,1,3,60,66,86,19,51,27,16,30,100,61,15,13,65,85,57,8,94,77,47,69,34,1
0,3675858008,21,2,PGL BUCHAREST MAJOR 2018,9584,BLUE PIKACHU,,5 Turtles,,14,21,1,100,3,104,66,108,12,51,27,60,11,57,102,112,61,39,29,15,77,87,58,50,98,0
0,3675870776,21,2,ESL One Katowice 2018 powered by Intel,9633,compLexity Gaming,31.0,Immortals,35.0,19,18,0,68,3,13,27,19,66,86,77,100,112,12,47,65,15,58,16,43,61,81,29,98,23,1
0,3675890755,21,2,PGL BUCHAREST MAJOR 2018,9584,VGJ.Storm,28.0,Animal Planet,,27,16,0,100,13,51,78,16,19,27,12,3,23,104,89,8,57,88,49,76,28,97,58,80,102,1
0,3676934192,21,3,PGL BUCHAREST MAJOR 2018,9584,OG,0.0,Planet Dog 2.0,,23,10,1,51,66,77,100,13,19,27,78,62,89,33,87,61,39,86,57,48,12,47,34,43,11,1
0,3677050954,21,3,PGL BUCHAREST MAJOR 2018,9584,Planet Dog 2.0,,OG,0.0,41,32,1,19,51,89,27,66,100,3,79,103,77,13,29,88,61,78,16,18,33,39,17,34,113,0
0,3677301188,21,3,PGL BUCHAREST MAJOR 2018,9584,The Final Tribe,,@__@,,23,23,1,60,51,85,13,107,100,19,77,62,29,81,33,12,57,89,30,50,49,18,15,88,76,0
0,3677394414,21,10,PGL BUCHAREST MAJOR 2018,9584,SG e-sports team,54.0,paiN Gaming,,15,23,0,62,57,84,68,55,103,100,30,16,19,3,78,53,113,85,75,54,109,13,34,33,94,0
0,3677414099,21,3,PGL BUCHAREST MAJOR 2018,9584,@__@,,The Final Tribe,,31,23,1,51,60,13,77,100,62,107,19,30,33,81,75,109,29,8,112,55,39,1,86,80,47,1
0,3677501971,21,10,PGL BUCHAREST MAJOR 2018,9584,SG e-sports team,54.0,paiN Gaming,,28,32,0,62,57,84,68,55,19,100,103,3,27,53,78,104,113,65,102,98,63,11,34,76,61,0
0,3677576150,21,2,PGL BUCHAREST MAJOR 2018,9584,OpTic Gaming,13.0,5 Turtles,,23,19,1,27,66,60,107,39,3,16,100,86,58,15,65,8,11,49,43,69,68,41,109,77,12,1
0,3677586745,21,3,PGL BUCHAREST MAJOR 2018,9584,@__@,,OG,0.0,11,24,1,78,107,66,77,89,19,100,27,16,33,112,61,80,113,69,68,94,34,12,15,72,22,0
0,3677638871,21,2,PGL BUCHAREST MAJOR 2018,9584,5 Turtles,,OpTic Gaming,13.0,11,31,1,66,3,58,27,107,68,60,100,77,112,109,43,19,39,87,65,29,4,34,17,13,63,0
0,3677685722,21,3,PGL BUCHAREST MAJOR 2018,9584,OG,0.0,@__@,,34,31,1,77,78,107,89,33,66,19,62,64,27,12,54,22,34,16,100,39,49,94,109,80,81,1
0,3677690788,21,10,PGL BUCHAREST MAJOR 2018,9584,Infamous,52.0,VRFGC,,32,15,0,100,60,51,57,103,3,16,84,19,87,15,94,65,47,107,29,69,34,63,43,80,17,1
0,3677746184,21,10,PGL BUCHAREST MAJOR 2018,9584,VRFGC,,Infamous,52.0,10,32,0,84,19,15,100,68,57,60,83,66,112,38,49,63,47,50,58,39,98,13,70,56,72,0
0,3677800159,21,2,PGL BUCHAREST MAJOR 2018,9584,Immortals,35.0,VGJ.Storm,28.0,22,16,0,62,51,66,16,13,3,100,49,30,12,68,104,38,78,107,27,8,15,102,61,57,34,1
0,3677847089,21,10,PGL BUCHAREST MAJOR 2018,9584,Infamous,52.0,paiN Gaming,,7,29,0,38,62,47,84,19,60,57,112,100,68,76,43,13,69,39,16,6,12,63,79,41,34,0
0,3677856633,21,2,PGL BUCHAREST MAJOR 2018,9584,VGJ.Storm,28.0,Immortals,35.0,16,15,0,51,66,68,49,16,13,3,27,89,19,78,43,29,77,8,62,102,57,94,12,10,76,1
0,3677890174,21,10,PGL BUCHAREST MAJOR 2018,9584,paiN Gaming,,Infamous,52.0,35,14,1,38,62,47,60,19,100,57,3,103,51,11,43,63,69,79,87,6,12,41,94,13,9,1
0,3677907381,21,2,PGL BUCHAREST MAJOR 2018,9584,Immortals,35.0,VGJ.Storm,28.0,16,37,0,66,16,13,3,49,89,51,107,77,65,15,12,27,102,87,112,57,48,43,59,11,35,0
0,3677974897,21,2,PGL BUCHAREST MAJOR 2018,9584,VGJ.Storm,28.0,OpTic Gaming,13.0,22,11,0,89,13,51,66,16,78,100,3,12,49,104,15,8,65,57,86,88,70,34,11,7,76,1
0,3678034354,21,2,PGL BUCHAREST MAJOR 2018,9584,OpTic Gaming,13.0,VGJ.Storm,28.0,24,13,0,66,3,13,27,78,12,16,51,30,8,65,77,39,11,57,86,109,97,34,43,15,9,1
0,3678094603,21,2,PGL BUCHAREST MAJOR 2018,9584,VGJ.Storm,28.0,OpTic Gaming,13.0,9,24,0,12,66,27,13,16,51,3,89,77,78,109,102,100,65,87,103,29,11,20,39,15,43,0
0,3678460398,21,5,PGL BUCHAREST MAJOR 2018,9584,Geek Fam,24.0,TNC Pro Team,29.0,45,41,0,27,57,3,60,51,69,62,88,15,11,12,94,77,19,13,87,64,81,55,41,108,109,1
0,3678628664,21,5,PGL BUCHAREST MAJOR 2018,9584,TNC Pro Team,29.0,Geek Fam,24.0,25,5,0,57,60,69,19,15,88,51,3,11,27,41,12,109,77,107,78,55,34,8,67,48,54,1
0,3678728544,21,5,PGL BUCHAREST MAJOR 2018,9584,TNC Pro Team,29.0,Geek Fam,24.0,39,36,0,57,60,69,88,15,19,51,3,11,109,41,65,47,77,55,111,16,43,29,12,13,98,1
0,3679007953,21,5,PGL BUCHAREST MAJOR 2018,9584,TNC Pro Team,29.0,Fnatic,7.0,26,19,1,27,11,57,60,103,62,88,19,86,12,98,61,34,29,69,30,104,15,107,109,89,114,1
0,3679023543,21,5,PGL BUCHAREST MAJOR 2018,9584,Execration,39.0,Clutch Gamers,40.0,13,31,0,19,69,60,57,88,100,51,3,11,34,62,67,78,13,65,87,103,12,55,8,29,41,0
0,3679140650,21,5,PGL BUCHAREST MAJOR 2018,9584,Execration,39.0,Clutch Gamers,40.0,31,12,1,57,60,51,88,69,19,62,3,100,34,72,65,15,61,78,13,39,54,87,63,64,1,1
0,3679145662,21,5,PGL BUCHAREST MAJOR 2018,9584,Fnatic,7.0,TNC Pro Team,29.0,23,10,1,62,57,11,34,60,19,27,88,12,103,61,15,104,98,30,49,107,109,29,72,78,76,1
0,3679230675,21,5,PGL BUCHAREST MAJOR 2018,9584,Execration,39.0,Clutch Gamers,40.0,33,27,0,60,69,62,57,88,51,19,100,34,87,61,55,65,15,64,16,78,17,8,72,29,48,1
0,3679278012,21,5,PGL BUCHAREST MAJOR 2018,9584,TNC Pro Team,29.0,Fnatic,7.0,27,32,0,11,27,62,103,15,109,60,3,19,78,61,98,34,51,88,86,12,49,77,29,18,65,1
0,3680397726,21,5,PGL BUCHAREST MAJOR 2018,9584,TNC Pro Team,29.0,Execration,39.0,21,2,0,60,62,11,34,57,88,19,3,12,78,49,15,64,107,51,13,55,87,8,98,106,43,1
0,3680478729,21,5,PGL BUCHAREST MAJOR 2018,9584,Execration,39.0,TNC Pro Team,29.0,46,36,0,34,11,62,60,19,12,88,3,15,109,13,29,65,57,69,30,16,39,89,49,51,76,0
0,3681141101,21,8,PGL BUCHAREST MAJOR 2018,9584,Suicide Team,,Vega Squadron,8.0,7,22,0,51,58,60,19,15,78,3,30,100,57,94,65,109,102,69,72,39,49,88,48,107,41,0
0,3681208490,21,8,PGL BUCHAREST MAJOR 2018,9584,Vega Squadron,8.0,Suicide Team,,34,26,0,58,51,78,60,3,19,30,69,27,100,15,57,77,72,49,11,103,65,54,12,48,41,1
0,3681994430,21,5,Galaxy Battles: Emerging Worlds,8055,Skyville!,,PG.Barracx,,26,4,0,15,60,107,19,78,88,57,69,86,27,49,77,51,34,41,100,13,109,43,103,47,64,1
0,3681994910,21,5,GESC: Indonesia,9662,Execration,39.0,Mineski.???,6.0,9,28,0,15,60,3,62,69,57,51,88,11,19,27,65,13,29,64,86,20,109,34,104,78,108,0
0,3682060385,21,5,GESC: Indonesia,9662,Execration,39.0,Mineski.???,6.0,30,16,0,15,60,51,57,69,62,88,19,100,27,34,78,13,11,86,39,29,114,98,12,48,49,1
0,3682064889,21,5,Galaxy Battles: Emerging Worlds,8055,Skyville!,,PG.Barracx,,24,38,0,15,60,13,19,107,88,51,57,27,69,39,49,68,43,11,30,91,34,1,8,72,45,0
0,3682119944,21,5,GESC: Indonesia,9662,Execration,39.0,Mineski.???,6.0,40,29,0,100,60,69,57,88,62,51,3,39,11,78,19,98,77,15,27,89,65,12,104,109,41,1
0,3682183854,21,5,Galaxy Battles: Emerging Worlds,8055,Skyville!,,PG.Barracx,,21,36,0,107,60,15,19,13,88,69,57,34,51,17,41,39,62,86,68,66,43,8,63,67,72,0
0,3682222007,21,5,GESC: Indonesia,9662,Geek Fam,24.0,Fnatic,7.0,23,22,0,3,57,51,78,62,69,27,19,60,103,41,12,65,34,15,48,112,39,38,61,33,94,1
0,3683472944,21,2,GESC: Indonesia,9662,compLexity Gaming,31.0,Animal Planet,,19,10,0,19,27,77,3,13,51,100,86,11,39,58,85,38,78,87,16,57,66,15,54,80,6,1
0,3683501311,21,2,GESC: Indonesia,9662,compLexity Gaming,31.0,Animal Planet,,22,35,0,19,27,77,3,13,51,100,112,11,12,15,78,65,57,49,68,23,69,76,104,43,63,0
0,3683550012,21,2,GESC: Indonesia,9662,compLexity Gaming,31.0,Animal Planet,,15,36,0,19,27,77,3,13,12,100,86,11,68,46,51,65,78,87,57,6,35,61,58,81,102,0
0,3683935248,21,5,GESC: Indonesia,9662,Fnatic,7.0,Mineski.???,6.0,29,13,1,60,103,62,69,65,51,19,27,11,109,3,29,38,78,108,66,107,86,84,67,34,114,1
0,3684013735,21,5,GESC: Indonesia,9662,Fnatic,7.0,Mineski.???,6.0,15,22,0,103,60,88,62,86,19,51,3,39,11,29,109,57,107,66,27,63,7,1,61,20,65,0
0,3684109077,21,5,GESC: Indonesia,9662,Fnatic,7.0,Mineski.???,6.0,28,11,0,103,60,66,62,109,51,19,27,78,57,3,15,86,34,63,88,108,75,12,49,11,46,1
0,3684200927,21,5,GESC: Indonesia,9662,Geek Fam,24.0,Execration,39.0,36,23,1,69,62,57,51,65,60,15,19,88,87,41,39,55,34,64,100,13,49,16,76,85,98,1
0,3684323149,21,5,GESC: Indonesia,9662,Execration,39.0,Geek Fam,24.0,46,32,0,69,62,57,15,65,60,88,51,11,94,19,12,78,3,29,27,20,109,13,75,103,28,1
0,3684449466,21,5,GESC: Indonesia,9662,Execration,39.0,Geek Fam,24.0,22,27,0,69,60,57,62,11,15,19,88,34,51,77,65,39,29,64,27,89,49,103,72,55,54,0
0,3684943864,21,2,GESC: Indonesia,9662,OpTic Gaming,13.0,Animal Planet,,22,13,0,19,3,85,12,13,66,100,16,27,77,87,65,38,58,78,51,8,11,57,39,68,9,1
0,3684986226,21,2,GESC: Indonesia,9662,Animal Planet,,OpTic Gaming,13.0,30,43,0,12,58,16,100,27,3,51,19,85,30,8,13,15,57,86,62,102,109,43,34,49,76,0
0,3685076750,21,2,GESC: Indonesia,9662,compLexity Gaming,31.0,VGJ.Storm,28.0,20,11,0,19,27,13,3,58,12,100,77,16,65,89,102,109,57,87,112,29,48,11,34,43,94,1
0,3685115403,21,2,GESC: Indonesia,9662,VGJ.Storm,28.0,compLexity Gaming,31.0,36,37,0,3,19,12,13,27,58,28,100,68,77,63,109,108,81,78,30,18,65,94,61,47,102,0
0,3685276900,21,5,GESC: Indonesia,9662,Execration,39.0,Fnatic,7.0,14,40,0,60,27,62,88,100,66,19,51,11,109,3,29,34,78,15,65,104,46,68,89,37,64,0
0,3685343126,21,5,GESC: Indonesia,9662,Fnatic,7.0,Execration,39.0,32,18,0,27,60,66,62,51,19,3,109,88,11,29,46,78,34,37,100,74,104,20,108,41,2,1
0,3685486157,21,5,GESC: Indonesia,9662,Fnatic,7.0,Geek Fam,24.0,22,13,0,69,60,78,62,57,19,15,109,66,88,55,12,98,100,79,112,96,13,94,74,49,34,1
0,3685560533,21,5,GESC: Indonesia,9662,Geek Fam,24.0,Fnatic,7.0,23,31,0,60,69,62,78,88,57,19,51,11,109,34,55,46,112,87,37,15,65,74,29,39,41,0
0,3685644944,21,5,GESC: Indonesia,9662,Fnatic,7.0,Geek Fam,24.0,42,8,0,69,60,78,62,57,19,88,51,37,94,15,11,54,12,67,84,38,55,98,34,49,43,1
0,3686630652,21,2,GESC: Indonesia,9662,compLexity Gaming,31.0,Animal Planet,,19,8,0,19,27,77,68,13,100,51,16,12,78,11,15,86,66,57,3,58,34,63,17,8,61,1
0,3686682034,21,2,GESC: Indonesia,9662,compLexity Gaming,31.0,Animal Planet,,32,39,0,77,68,19,27,11,100,3,13,37,12,69,6,46,16,104,78,107,43,66,63,60,94,0
0,3686742741,21,2,GESC: Indonesia,9662,Animal Planet,,compLexity Gaming,31.0,21,22,0,27,19,100,77,12,11,86,3,13,43,85,94,65,15,16,68,109,108,18,35,81,9,1
0,3686799589,21,2,GESC: Indonesia,9662,Animal Planet,,OpTic Gaming,13.0,22,23,0,12,100,16,51,85,11,3,27,78,8,65,57,34,77,84,103,70,39,43,13,33,94,1
0,3686848827,21,2,GESC: Indonesia,9662,OpTic Gaming,13.0,Animal Planet,,21,25,0,8,12,27,3,13,100,51,16,30,57,11,15,109,77,58,87,19,44,43,61,94,56,0
0,3686906814,21,2,GESC: Indonesia,9662,Animal Planet,,OpTic Gaming,13.0,21,10,0,12,100,16,51,27,3,30,86,85,77,13,78,104,65,58,107,109,35,55,61,108,39,1
0,3686909192,21,5,Galaxy Battles: Emerging Worlds,8055,Infamous,52.0,VGJ Thunder,15.0,21,38,0,51,100,3,60,62,68,57,79,19,107,109,48,94,15,16,30,38,49,76,34,12,98,0
0,3686916657,21,5,Galaxy Battles: Emerging Worlds,8055,TNC Pro Team,29.0,Team. Spirit,20.0,19,40,0,3,19,100,27,34,81,30,51,11,16,61,12,109,77,86,9,60,41,58,54,78,15,0
0,3686974255,21,5,Galaxy Battles: Emerging Worlds,8055,Team. Spirit,20.0,TNC Pro Team,29.0,22,17,0,81,3,27,100,30,34,19,79,16,13,77,49,12,41,40,62,6,57,87,94,26,46,1
0,3686978852,21,5,Galaxy Battles: Emerging Worlds,8055,Infamous,52.0,VGJ Thunder,15.0,19,31,0,3,60,51,100,62,49,107,57,84,15,68,81,38,11,16,86,12,109,33,34,29,39,0
0,3687074915,21,5,Galaxy Battles: Emerging Worlds,8055,paiN Gaming,,OG,0.0,33,20,1,66,57,27,100,89,19,3,51,68,16,34,12,94,11,33,69,81,109,74,22,13,49,1
0,3687092089,21,5,Galaxy Battles: Emerging Worlds,8055,Evil Geniuses,14.0,PG.Barracx,,26,10,1,69,66,61,107,58,3,100,60,30,77,65,2,108,109,19,37,13,94,29,12,88,114,1
0,3687151809,21,5,Galaxy Battles: Emerging Worlds,8055,Evil Geniuses,14.0,PG.Barracx,,29,14,0,107,69,66,3,60,58,51,19,100,86,43,77,78,88,12,72,90,34,108,17,104,22,1
0,3687154463,21,5,Galaxy Battles: Emerging Worlds,8055,paiN Gaming,,OG,0.0,45,44,0,57,66,16,27,19,100,50,68,60,12,89,34,55,109,78,107,15,33,43,82,40,94,0
0,3687262459,21,5,Galaxy Battles: Emerging Worlds,8055,OG,0.0,paiN Gaming,,40,13,0,66,57,50,19,100,27,16,86,103,51,34,41,11,55,97,3,13,46,109,12,42,8,1
0,3687347650,21,5,Galaxy Battles: Emerging Worlds,8055,TNC Pro Team,29.0,Infamous,52.0,31,26,0,62,57,51,3,30,19,60,16,12,100,98,77,34,84,79,37,55,4,49,8,13,72,1
0,3687594391,21,5,Galaxy Battles: Emerging Worlds,8055,PG.Barracx,,paiN Gaming,,16,30,0,60,3,51,19,100,57,27,88,64,16,94,77,69,8,54,33,86,109,13,34,15,43,0
0,3688740865,21,5,Galaxy Battles: Emerging Worlds,8055,Team. Spirit,20.0,VGJ Thunder,15.0,20,8,1,100,81,49,60,77,3,19,107,57,15,103,109,86,12,30,27,48,85,11,43,78,72,1
0,3688822000,21,5,Galaxy Battles: Emerging Worlds,8055,Team. Spirit,20.0,VGJ Thunder,15.0,10,32,1,100,81,49,3,77,60,19,15,57,78,27,109,86,12,87,16,107,79,48,8,20,63,0
0,3688897611,21,5,Galaxy Battles: Emerging Worlds,8055,VGJ Thunder,15.0,Team. Spirit,20.0,30,25,0,100,81,77,15,57,3,19,60,43,27,85,87,68,12,50,16,104,48,78,109,9,49,1
0,3689045549,21,5,Galaxy Battles: Emerging Worlds,8055,Evil Geniuses,14.0,OG,0.0,25,7,0,107,66,77,97,19,27,100,12,3,109,78,22,61,34,13,87,103,49,33,94,55,10,1
0,3689133031,21,5,Galaxy Battles: Emerging Worlds,8055,OG,0.0,Evil Geniuses,14.0,13,27,1,3,66,13,97,100,27,19,43,107,68,61,77,51,57,37,78,12,94,40,65,7,54,0
0,3689347829,21,5,Galaxy Battles: Emerging Worlds,8055,VGJ Thunder,15.0,Evil Geniuses,14.0,24,31,1,66,57,3,77,12,60,100,43,107,94,50,1,65,15,37,68,67,104,54,98,49,29,0
0,3689489578,21,5,Galaxy Battles: Emerging Worlds,8055,VGJ Thunder,15.0,Evil Geniuses,14.0,39,22,1,66,57,3,77,12,60,100,43,88,11,51,19,8,37,50,68,109,65,81,29,48,102,0
0,3690751201,21,5,Galaxy Battles: Emerging Worlds,8055,TNC Pro Team,29.0,OG,0.0,11,26,1,66,19,97,12,27,16,3,86,103,60,34,94,65,109,77,29,33,13,72,49,95,114,0
0,3690859058,21,5,Galaxy Battles: Emerging Worlds,8055,paiN Gaming,,Team. Spirit,20.0,17,26,0,109,81,15,60,13,19,30,16,68,107,78,57,61,34,33,77,39,17,55,41,40,12,0
0,3690954503,21,5,Galaxy Battles: Emerging Worlds,8055,Team. Spirit,20.0,OG,0.0,25,4,1,100,16,103,19,97,78,30,107,27,81,34,94,43,33,13,88,109,61,11,18,40,98,1
0,3691083265,21,5,Galaxy Battles: Emerging Worlds,8055,VGJ Thunder,15.0,Team. Spirit,20.0,30,7,0,100,3,57,81,60,15,30,103,19,49,40,43,6,87,50,107,77,58,98,104,18,65,1
0,3691216356,21,5,Galaxy Battles: Emerging Worlds,8055,Evil Geniuses,14.0,VGJ Thunder,15.0,5,27,0,66,57,3,77,12,60,100,88,43,11,68,109,65,19,50,87,69,48,61,59,78,10,0
0,3691341015,21,5,Galaxy Battles: Emerging Worlds,8055,Evil Geniuses,14.0,VGJ Thunder,15.0,31,30,1,60,66,57,3,77,12,100,103,19,43,15,65,29,104,50,30,109,34,63,88,41,49,0
0,3691576813,21,5,Galaxy Battles: Emerging Worlds,8055,Evil Geniuses,14.0,VGJ Thunder,15.0,21,38,0,66,57,3,77,12,103,100,109,107,29,49,50,61,15,13,87,85,94,19,46,43,88,0
